gsis_id,season,carries,rushing_yards,rushing_tds,rushing_epa,rushing_first_downs,rushing_fumbles,rushing_fumbles_lost,games,ryoe_total,ryoe_per_att,rush_pct_oe,pct_box_8plus,avg_time_to_los,ngs_efficiency,display_name,position,birth_date,rookie_season,draft_round,draft_pick,has_ngs,age,age_c,age_c2,experience,log_carries,rushing_epa_per_att,rushing_epa_lag1,carries_lag1,log_carries_lag1,ryoe_per_att_lag1,rushing_epa_per_att_lag1,pct_box_8plus_lag1,delta_rushing_epa,delta_carries,delta_ryoe_per_att
00-0033045,2019,301,1357.0,12,-5.566436640982586,78.0,3.0,2.0,16,118.86125681689964,0.400206251908753,0.4612794612794613,19.269102990033225,2.7210744680851064,3.49028002947679,Ezekiel Elliott,RB,1995-07-22,2016,1.0,4.0,1,24.112251882272417,-1.3703156607808964,1.8777650101813848,3,5.707110264748875,-0.01849314498665311,-9.76068959815968,304.0,5.717027701406222,0.4456777742028725,-0.03210753157289368,25.0,4.194252957177094,-3.0,-0.04547152229411955
00-0033045,2020,244,979.0,6,-27.859515982377623,62.0,5.0,4.0,15,7.637689882209315,0.03169165926227931,0.42738589211618255,22.950819672131146,2.6178602620087332,3.7117773237997955,Ezekiel Elliott,RB,1995-07-22,2016,1.0,4.0,1,25.114305270362767,-0.3682622726905471,0.13561710148720688,4,5.497168225293202,-0.11417834419007222,-5.566436640982586,301.0,5.707110264748875,0.400206251908753,-0.01849314498665311,19.269102990033225,-22.293079341395035,-57.0,-0.3685145926464737
00-0033045,2021,237,1002.0,10,-19.268372480869363,55.0,1.0,1.0,17,-44.80161431177862,-0.19145989022127616,0.3803418803418803,15.611814345991561,2.780769230769231,3.7130638722554905,Ezekiel Elliott,RB,1995-07-22,2016,1.0,4.0,1,26.11362080766598,0.6310532646126674,0.3982282227783052,5,5.4680601411351315,-0.08130114970830955,-27.859515982377623,244.0,5.497168225293202,0.03169165926227931,-0.11417834419007222,22.950819672131146,8.59114350150826,-7.0,-0.22315154948355548
00-0033045,2022,231,876.0,12,-11.69969886045182,52.0,0.0,0.0,15,-76.86069769771507,-0.3371083232355924,0.38596491228070173,21.21212121212121,2.724767441860466,3.931815068493151,Ezekiel Elliott,RB,1995-07-22,2016,1.0,4.0,1,27.1129363449692,1.6303688019158855,2.65810243026064,6,5.442417710521793,-0.050648047014942944,-19.268372480869363,237.0,5.4680601411351315,-0.19145989022127616,-0.08130114970830955,15.611814345991561,7.5686736204175435,-6.0,-0.14564843301431626
00-0033045,2023,184,642.0,3,-27.282744640982337,33.0,1.0,0.0,17,-70.5630598138597,-0.38770911985637196,0.4175824175824176,17.934782608695652,2.7091197604790422,3.909688473520248,Ezekiel Elliott,RB,1995-07-22,2016,1.0,4.0,1,28.112251882272417,2.6296843392191036,6.915239723934214,7,5.214935757608986,-0.1482757860922953,-11.69969886045182,231.0,5.442417710521793,-0.3371083232355924,-0.050648047014942944,21.21212121212121,-15.583045780530517,-47.0,-0.05060079662077954
00-0033118,2017,133,644.0,3,-13.711084194830619,24.0,2.0,2.0,14,,0.04459247727067729,,20.30075187969925,2.895517857142859,3.6077484472049686,Kenyan Drake,RB,1994-01-26,2016,3.0,73.0,0,23.59753593429158,-1.8850316087617323,3.5533441660308442,1,4.890349128221754,-0.10309085860774901,,,,,,,,,
00-0033118,2018,120,535.0,4,-15.300263167336201,23.0,2.0,1.0,16,13.081068022491763,0.1118040001922373,0.37606837606837606,10.0,2.740392156862745,4.05185046728972,Kenyan Drake,RB,1994-01-26,2016,3.0,73.0,1,24.5968514715948,-0.8857160714585142,0.7844929592399038,2,4.787491742782046,-0.127502193061135,-13.711084194830619,133.0,4.890349128221754,0.04459247727067729,-0.10309085860774901,20.30075187969925,-1.5891789725055823,-13.0,0.06721152292156
00-0033118,2019,168,785.0,8,-0.6288788574292292,46.0,2.0,1.0,14,38.77214417838752,0.22942097146974863,0.3136094674556213,8.823529411764707,2.8054248366013077,3.6636107711138317,Kenyan Drake,RB,1994-01-26,2016,3.0,73.0,1,25.596167008898014,0.11359946584470038,0.012904838640201248,3,5.123963979403259,-0.0037433265323168407,-15.300263167336201,120.0,4.787491742782046,0.1118040001922373,-0.127502193061135,10.0,14.671384309906973,48.0,0.11761697127751133
00-0033118,2020,239,955.0,10,-7.299795060449308,59.0,3.0,1.0,15,-64.00860826646169,-0.27122291638331225,0.3135593220338983,15.062761506276152,2.7464629629629633,3.9656544502617814,Kenyan Drake,RB,1994-01-26,2016,3.0,73.0,1,26.598220396988363,1.1156528539350496,1.2446812904934212,4,5.476463551931511,-0.030543075566733507,-0.6288788574292292,168.0,5.123963979403259,0.22942097146974863,-0.0037433265323168407,8.823529411764707,-6.670916203020079,71.0,-0.5006438878530609
00-0033118,2022,109,482.0,4,-12.499559383956058,21.0,1.0,0.0,12,11.703728210835834,0.1083678538040355,0.2962962962962963,34.862385321100916,3.0111276595744676,4.002821576763485,Kenyan Drake,RB,1994-01-26,2016,3.0,73.0,1,28.5968514715948,3.114283928541486,9.69876438757179,6,4.6913478822291435,-0.11467485673354182,-7.299795060449308,239.0,5.476463551931511,-0.27122291638331225,-0.030543075566733507,15.062761506276152,-5.199764323506749,-130.0,0.37959077018734777
00-0033280,2017,117,435.0,2,-12.896998116164468,21.0,1.0,1.0,16,,0.5307221075552688,,21.367521367521366,2.8237692307692317,4.627517241379312,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,0,21.234770704996578,-4.247796838056736,18.043777977404805,0,4.762173934797756,-0.11023075312961084,,,,,,,,,
00-0033280,2018,219,1098.0,7,7.454052277082215,53.0,2.0,1.0,16,96.6946221128153,0.45184402856455746,0.37850467289719625,19.63470319634703,2.753533980582524,3.4409016393442613,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,1,22.234086242299796,-3.248481300753518,10.552630761345268,1,5.389071729816501,0.034036768388503266,-12.896998116164468,117.0,4.762173934797756,0.5307221075552688,-0.11023075312961084,21.367521367521366,20.351050393246684,102.0,-0.07887807899071136
00-0033280,2019,287,1387.0,15,-15.304966184851612,57.0,1.0,0.0,16,211.65464703256407,0.7426478843247862,0.3649122807017544,23.34494773519164,2.6542884615384623,3.4584066330209096,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,1,23.23340177960301,-2.2491657634503035,5.058746631476986,2,5.659482215759621,-0.053327408309587494,7.454052277082215,219.0,5.389071729816501,0.45184402856455746,0.034036768388503266,19.63470319634703,-22.759018461933827,68.0,0.29080385576022877
00-0033280,2021,99,442.0,1,1.7780662637261173,20.0,1.0,0.0,7,-5.76315989341316,-0.06066484098329642,0.4105263157894737,37.37373737373738,2.7522747252747255,3.920588235294118,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,1,25.234770704996578,-0.24779683805673614,0.06140327295091631,4,4.59511985013459,0.0179602652901628,-15.304966184851612,287.0,5.659482215759621,0.7426478843247862,-0.053327408309587494,23.34494773519164,17.08303244857773,-188.0,-0.8033127253080826
00-0033280,2022,244,1139.0,8,3.895198468922599,59.0,1.0,0.0,17,47.17438461416077,0.19655993589233656,0.36666666666666664,34.83606557377049,2.790964125560538,3.676444249341529,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,1,26.234086242299796,0.751518699246482,0.5647803553171242,5,5.497168225293202,0.015963928151322127,1.7780662637261173,99.0,4.59511985013459,-0.06066484098329642,0.0179602652901628,37.37373737373738,2.117132205196482,145.0,0.257224776875633
00-0033280,2023,272,1459.0,14,14.388323717255844,83.0,2.0,2.0,16,349.33101191418154,1.3232235299779604,0.4659090909090909,36.029411764705884,2.8048097165991908,3.5888485263879377,Christian McCaffrey,RB,1996-06-07,2017,1.0,8.0,1,27.23340177960301,1.7508342365496965,3.0654205238745584,6,5.605802066295998,0.052898248960499425,3.895198468922599,244.0,5.497168225293202,0.19655993589233656,0.015963928151322127,34.83606557377049,10.493125248333245,28.0,1.126663594085624
00-0033293,2017,81,448.0,4,9.967644628952257,21.0,0.0,0.0,10,,0.4166279706334021,,16.962029655040677,,,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,0,22.748802190280628,-2.7337653527726857,7.4734730040203665,0,4.394449154672439,0.12305734109817601,,,,,,,,,
00-0033293,2018,133,728.0,8,6.515641396873466,41.0,1.0,1.0,12,87.02114978638326,0.6693934598952559,0.4307692307692308,13.533834586466165,2.6523833333333338,3.386002747252748,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,23.748117727583846,-1.7344498154694676,3.0083161623820702,1,4.890349128221754,0.04898978493889824,9.967644628952257,81.0,4.394449154672439,0.4166279706334021,0.12305734109817601,16.962029655040677,-3.4520032320787912,52.0,0.25276548926185377
00-0033293,2019,236,1084.0,16,-1.3766320837312378,55.0,2.0,1.0,16,83.7645811508728,0.3579682955165504,0.3974358974358974,20.76271186440678,2.7326682027649762,3.9862546125461233,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,24.747433264887064,-0.7351342781662495,0.5404224069350128,2,5.4638318050256105,-0.0058331867954713465,6.515641396873466,133.0,4.890349128221754,0.6693934598952559,0.04898978493889824,13.533834586466165,-7.892273480604704,103.0,-0.3114251643787055
00-0033293,2020,201,1104.0,9,14.435810233728262,52.0,1.0,0.0,14,127.78454059598346,0.6389227029799173,0.395,19.402985074626866,2.7116096256684497,3.435326086956521,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,25.749486652977414,0.26691910992409973,0.07124581124267364,3,5.303304908059076,0.07181995141158339,-1.3766320837312378,236.0,5.4638318050256105,0.3579682955165504,-0.0058331867954713465,20.76271186440678,15.8124423174595,-35.0,0.28095440746336686
00-0033293,2021,171,799.0,4,1.5054791104249756,37.0,1.0,1.0,15,48.70140864755729,0.2864788743973958,0.38235294117647056,14.035087719298245,2.702788461538461,3.797959949937421,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,26.748802190280628,1.2662346472273143,1.6033501818388811,4,5.14166355650266,0.00880397140599401,14.435810233728262,201.0,5.303304908059076,0.6389227029799173,0.07181995141158339,19.402985074626866,-12.930331123303286,-30.0,-0.3524438285825215
00-0033293,2022,213,1121.0,2,12.084998125123093,54.0,3.0,1.0,17,87.90262141191465,0.4287932751800715,0.424390243902439,10.7981220657277,2.8256368421052644,3.8848260481712784,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,27.748117727583846,2.2655501845305324,5.132717638626329,5,5.3612921657094255,0.056737080399638935,1.5054791104249756,171.0,5.14166355650266,0.2864788743973958,0.00880397140599401,14.035087719298245,10.579519014698118,42.0,0.1423144007826757
00-0033293,2023,142,656.0,2,2.3829092331870925,34.0,1.0,1.0,11,15.958514137214934,0.11821121583122172,0.3925925925925926,23.239436619718308,2.658450381679389,3.6695731707317076,Aaron Jones,RB,1994-12-02,2017,5.0,182.0,1,28.747433264887064,3.2648657218337505,10.659348181605017,6,4.955827057601261,0.01678105093793727,12.084998125123093,213.0,5.3612921657094255,0.4287932751800715,0.056737080399638935,10.7981220657277,-9.702088891936,-71.0,-0.31058205934884975
00-0033295,2017,88,315.0,1,-20.12969209598038,14.0,1.0,1.0,15,,-0.4957615789373708,,25.0,3.1978142857142857,5.186222222222222,Elijah McGuire,RB,1994-06-01,2017,6.0,188.0,0,23.252566735112936,-2.230000807940378,4.972903603414739,0,4.477336814478207,-0.22874650109068614,,,,,,,,,
00-0033295,2018,92,276.0,3,-33.11361037139023,15.0,2.0,2.0,8,-44.61854210436337,-0.4957615789373708,0.3333333333333333,25.0,2.9330266666666662,5.20355072463768,Elijah McGuire,RB,1994-06-01,2017,6.0,188.0,1,24.251882272416154,-1.23068527063716,1.5145862353632598,1,4.5217885770490405,-0.3599305475151112,-20.12969209598038,88.0,4.477336814478207,-0.4957615789373708,-0.22874650109068614,25.0,-12.983918275409849,4.0,0.0
00-0033308,2017,105,465.0,2,0.4085295867116656,22.0,1.0,0.0,16,,0.30633948372143815,,27.61904761904762,2.6899052631578955,4.314150537634409,Matt Breida,RB,1995-02-28,2017,,,0,22.507871321013006,-2.9746962220403077,8.848817613420879,0,4.653960350157523,0.0038907579686825295,,,,,,,,,
00-0033308,2018,153,814.0,3,2.9214202088428736,36.0,1.0,1.0,14,90.32239110898956,0.6102864264120916,0.3716216216216216,27.450980392156865,2.8590223880597,3.9933169533169535,Matt Breida,RB,1995-02-28,2017,,,1,23.50718685831622,-1.9753806847370932,3.902128849632387,1,5.030437921392435,0.019094249730999175,0.4085295867116656,105.0,4.653960350157523,0.30633948372143815,0.0038907579686825295,27.61904761904762,2.512890622131208,48.0,0.3039469426906535
00-0033308,2019,123,623.0,1,-11.02991763225873,23.0,2.0,1.0,12,0.28949746472494553,0.0023925410307846736,0.2975206611570248,30.081300813008134,2.901396226415094,4.057817014446228,Matt Breida,RB,1995-02-28,2017,,,1,24.50650239561944,-0.9760651474338751,0.9527031720351122,2,4.812184355372417,-0.08967412709153438,2.9214202088428736,153.0,5.030437921392435,0.6102864264120916,0.019094249730999175,27.450980392156865,-13.951337841101603,-30.0,-0.607893885381307
00-0033526,2017,175,603.0,1,-36.592577275369514,22.0,2.0,2.0,13,,-0.22257807228869958,,38.285714285714285,2.787753164556963,4.455854063018243,Samaje Perine,RB,1995-09-16,2017,4.0,114.0,0,21.960301163586585,-3.5222663794667284,12.406360447921655,0,5.1647859739235145,-0.20910044157354007,,,,,,,,,
00-0033526,2022,95,394.0,2,-2.9791898886725736,19.0,0.0,0.0,16,-20.92233879513776,-0.22257807228869958,0.43617021276595747,29.47368421052631,2.605460674157303,3.70814720812183,Samaje Perine,RB,1995-09-16,2017,4.0,114.0,1,26.9596167008898,1.4770491578364862,2.181674214665473,5,4.553876891600541,-0.031359893564974456,-36.592577275369514,175.0,5.1647859739235145,-0.22257807228869958,-0.20910044157354007,38.285714285714285,33.61338738669694,-80.0,0.0
00-0033553,2018,215,973.0,12,-4.2629906655386955,56.0,3.0,1.0,13,117.14344637838019,0.5604949587482305,0.4019138755980861,28.37209302325581,2.8486243654822334,3.635200411099691,James Conner,RB,1995-05-05,2017,3.0,105.0,1,23.326488706365502,-2.1560788366878114,4.648675950013066,1,5.3706380281276624,-0.019827863560645094,,,,,,,,,
00-0033553,2019,116,464.0,4,-23.977762554987443,26.0,1.0,1.0,10,-35.27533578914529,-0.3067420503403938,0.3739130434782609,13.793103448275861,2.752912621359223,4.073642241379311,James Conner,RB,1995-05-05,2017,3.0,105.0,1,24.32580424366872,-1.1567632993845933,1.3381013308031302,2,4.7535901911063645,-0.20670484961196073,-4.2629906655386955,215.0,5.3706380281276624,0.5604949587482305,-0.019827863560645094,28.37209302325581,-19.71477188944875,-99.0,-0.8672370090886243
00-0033553,2020,169,721.0,6,0.9517833224833847,42.0,2.0,0.0,13,-9.624895532616392,-0.059048438850407316,0.34355828220858897,19.526627218934912,2.933835526315789,4.049570041608876,James Conner,RB,1995-05-05,2017,3.0,105.0,1,25.32785763175907,-0.15470991129424405,0.023935156652672863,3,5.1298987149230735,0.005631853979191625,-23.977762554987443,116.0,4.7535901911063645,-0.3067420503403938,-0.20670484961196073,13.793103448275861,24.92954587747083,53.0,0.2476936114899865
00-0033553,2021,202,752.0,15,-3.6518716434722105,53.0,2.0,0.0,15,-65.55737726232871,-0.3261561057827299,0.3681592039800995,16.831683168316832,2.7162659574468093,4.059215425531915,James Conner,RB,1995-05-05,2017,3.0,105.0,1,26.327173169062284,0.8446056260089705,0.713358663486005,4,5.308267697401205,-0.018078572492436686,0.9517833224833847,169.0,5.1298987149230735,-0.059048438850407316,0.005631853979191625,19.526627218934912,-4.603654965955595,33.0,-0.2671076669323226
00-0033553,2022,183,782.0,7,-2.4749081489712434,48.0,3.0,1.0,13,2.7137321269487984,0.014992995176512699,0.4143646408839779,14.754098360655737,2.775385964912281,3.777365728900256,James Conner,RB,1995-05-05,2017,3.0,105.0,1,27.326488706365502,1.8439211633121886,3.400045256510575,5,5.209486152841421,-0.0135240882457445,-3.6518716434722105,202.0,5.308267697401205,-0.3261561057827299,-0.018078572492436686,16.831683168316832,1.176963494500967,-19.0,0.3411491009592426
00-0033553,2023,208,1040.0,7,13.943058458103696,57.0,0.0,0.0,13,211.0143598310076,1.0193930426618725,0.42995169082125606,25.0,2.958704301075268,3.746038461538462,James Conner,RB,1995-05-05,2017,3.0,105.0,1,28.32580424366872,2.8432367006154067,8.083994935726384,6,5.337538079701318,0.06703393489472931,-2.4749081489712434,183.0,5.209486152841421,0.014992995176512699,-0.0135240882457445,14.754098360655737,16.417966607074938,25.0,1.0044000474853598
00-0033556,2017,87,370.0,2,-12.277981325489236,17.0,2.0,1.0,16,,-0.4513935358269545,,24.137931034482758,3.334921875,5.303783783783783,Tarik Cohen,RB,1995-07-26,2017,4.0,119.0,0,22.102669404517453,-3.379898138535861,11.423711426878178,0,4.465908118654584,-0.1411262221320602,,,,,,,,,
00-0033556,2018,99,444.0,3,-11.122935826645282,20.0,2.0,2.0,16,-42.43099236773372,-0.4513935358269545,0.3617021276595745,5.05050505050505,3.246964705882353,4.958040540540539,Tarik Cohen,RB,1995-07-26,2017,4.0,119.0,1,23.10198494182067,-2.3805826012326428,5.667173521291576,1,4.59511985013459,-0.11235288713783113,-12.277981325489236,87.0,4.465908118654584,-0.4513935358269545,-0.1411262221320602,24.137931034482758,1.155045498843954,12.0,0.0
00-0033567,2019,78,323.0,2,-6.986916255206344,19.0,0.0,0.0,10,,-0.11590382587512847,,14.000000000000002,,,Brian Hill,RB,1995-11-09,2017,5.0,156.0,0,23.811088295687885,-1.6714792473654292,2.7938428743733015,2,4.356708826689592,-0.08957584942572236,,,,,,,,,
00-0033567,2020,100,465.0,1,-14.159822407851706,18.0,1.0,1.0,16,-11.35857493576259,-0.11590382587512847,0.30612244897959184,14.000000000000002,2.8309782608695646,3.8301935483870966,Brian Hill,RB,1995-11-09,2017,5.0,156.0,1,24.813141683778234,-0.6694258592750799,0.4481309810661791,3,4.605170185988092,-0.14159822407851708,-6.986916255206344,78.0,4.356708826689592,-0.11590382587512847,-0.08957584942572236,14.000000000000002,-7.172906152645362,22.0,0.0
00-0033594,2018,247,1151.0,9,-0.2868179193174001,61.0,3.0,2.0,14,110.02941741232803,0.44909966290746134,0.4448979591836735,22.267206477732792,2.8249567099567083,3.6535534317984344,Chris Carson,RB,1994-09-16,2017,7.0,249.0,1,23.958932238193018,-1.5236353048602957,2.3214645422167264,1,5.5093883366279774,-0.0011612061510825914,,,,,,,,,
00-0033594,2019,278,1230.0,7,-25.58410055277179,75.0,6.0,3.0,15,98.68572967837918,0.3641539840530597,0.45018450184501846,21.223021582733814,2.8343279352226722,3.8991138211382137,Chris Carson,RB,1994-09-16,2017,7.0,249.0,1,24.958247775496236,-0.5243197675570777,0.27491121865110796,2,5.627621113690637,-0.09202913867903521,-0.2868179193174001,247.0,5.5093883366279774,0.44909966290746134,-0.0011612061510825914,22.267206477732792,-25.29728263345439,31.0,-0.08494567885440163
00-0033594,2020,141,681.0,5,16.84980487272697,43.0,1.0,0.0,12,24.48796786037599,0.17617243065018698,0.43884892086330934,11.347517730496454,2.8618955223880604,3.7819383259911907,Chris Carson,RB,1994-09-16,2017,7.0,249.0,1,25.960301163586585,0.4777336205332716,0.22822941218782797,3,4.948759890378168,0.11950216221792177,-25.58410055277179,278.0,5.627621113690637,0.3641539840530597,-0.09202913867903521,21.223021582733814,42.433905425498764,-137.0,-0.18798155340287273
00-0033699,2018,106,554.0,3,8.395223754460831,25.0,0.0,0.0,14,6.587273115338576,0.0639541079159085,0.36893203883495146,28.30188679245283,2.90345918367347,3.9058844765342973,Austin Ekeler,RB,1995-05-17,2017,,,1,23.293634496919918,-2.1889330461333962,4.791427880454829,1,4.663439094112067,0.07920022409868709,,,,,,,,,
00-0033699,2019,132,557.0,3,-10.297903755858263,32.0,1.0,1.0,16,-82.19286099090914,-0.6371539611698382,0.31007751937984496,10.606060606060606,3.063024999999999,4.403141831238781,Austin Ekeler,RB,1995-05-17,2017,,,1,24.292950034223136,-1.1896175088301781,1.415189817315319,2,4.882801922586371,-0.07801442239286563,8.395223754460831,106.0,4.663439094112067,0.0639541079159085,0.07920022409868709,28.30188679245283,-18.693127510319094,26.0,-0.7011080690857467
00-0033699,2020,116,530.0,1,-9.872815974796051,26.0,1.0,0.0,10,11.263113198168298,0.09794011476668085,0.3652173913043478,9.482758620689655,2.863556603773585,4.0211132075471685,Austin Ekeler,RB,1995-05-17,2017,,,1,25.295003422313485,-0.18756412073982887,0.0351802993889051,3,4.7535901911063645,-0.08511048254134526,-10.297903755858263,132.0,4.882801922586371,-0.6371539611698382,-0.07801442239286563,10.606060606060606,0.4250877810622118,-16.0,0.7350940759365191
00-0033699,2021,206,911.0,12,-1.0015907277993392,53.0,0.0,0.0,16,-11.353184381243182,-0.0553813872255765,0.3804878048780488,22.815533980582526,2.678721052631578,3.629484083424808,Austin Ekeler,RB,1995-05-17,2017,,,1,26.2943189596167,0.8117514165633857,0.6589403622926633,4,5.327876168789581,-0.004862090911647278,-9.872815974796051,116.0,4.7535901911063645,0.09794011476668085,-0.08511048254134526,9.482758620689655,8.871225246996712,90.0,-0.15332150199225736
00-0033699,2022,204,915.0,13,-2.574200863173674,46.0,3.0,2.0,17,88.90370931503469,0.4512878645433233,0.3756345177664975,17.15686274509804,2.755630434782609,3.7029398907103817,Austin Ekeler,RB,1995-05-17,2017,,,1,27.293634496919918,1.8110669538666038,3.2799635113876593,5,5.318119993844216,-0.012618631682223894,-1.0015907277993392,206.0,5.327876168789581,-0.0553813872255765,-0.004862090911647278,22.815533980582526,-1.572610135374335,-2.0,0.5066692517688998
00-0033699,2023,179,628.0,5,-41.1234789901547,34.0,3.0,2.0,14,-47.716841214827014,-0.26958667353009613,0.3502824858757062,15.083798882681565,2.634852760736196,4.149633757961783,Austin Ekeler,RB,1995-05-17,2017,,,1,28.292950034223136,2.810382491169822,7.898249746673894,6,5.187385805840755,-0.22974010609024972,-2.574200863173674,204.0,5.318119993844216,0.4512878645433233,-0.012618631682223894,17.15686274509804,-38.54927812698103,-25.0,-0.7208745380734194
00-0033856,2017,268,1040.0,9,-16.40174728566378,46.0,2.0,0.0,13,,-0.10448674141758336,,48.507462686567166,2.5232033898305075,4.006115384615384,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,0,22.62012320328542,-2.862444339767894,8.193587598269254,0,5.5909869805108565,-0.061200549573372315,,,,,,,,,
00-0033856,2018,133,439.0,5,-17.80361734208418,23.0,0.0,0.0,8,-25.174297457194484,-0.19071437467571578,0.38636363636363635,35.338345864661655,2.6298461538461546,4.4396127562642365,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,1,23.619438740588638,-1.8631288024646757,3.4712489345734565,1,4.890349128221754,-0.13386178452694872,-16.40174728566378,268.0,5.5909869805108565,-0.10448674141758336,-0.061200549573372315,48.507462686567166,-1.4018700564203996,-135.0,-0.08622763325813242
00-0033856,2019,265,1152.0,3,-17.412855378335195,55.0,0.0,0.0,15,101.9825446592115,0.3892463536611126,0.33587786259541985,31.32075471698113,2.758092050209205,3.841727430555557,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,1,24.618754277891856,-0.8638132651614576,0.7461733570688986,2,5.579729825986222,-0.06570888822013281,-17.80361734208418,133.0,4.890349128221754,-0.19071437467571578,-0.13386178452694872,35.338345864661655,0.39076196374898586,132.0,0.5799607283368284
00-0033856,2020,97,367.0,6,-1.0750201898976117,21.0,0.0,0.0,12,-25.39224668148961,-0.27013028384563414,0.30851063829787234,10.309278350515463,2.687522727272728,4.19106267029973,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,1,25.620807665982205,0.13824012292889165,0.019110331587395075,3,4.574710978503383,-0.011082682370078471,-17.412855378335195,265.0,5.579729825986222,0.3892463536611126,-0.06570888822013281,31.32075471698113,16.337835188437584,-168.0,-0.6593766375067467
00-0033856,2021,180,812.0,8,8.428610962301828,45.0,0.0,0.0,14,48.40263586518131,0.2719249205909062,0.42134831460674155,13.333333333333334,2.6474642857142863,3.664938423645318,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,1,26.62012320328542,1.1375556602321062,1.294032880126103,4,5.19295685089021,0.04682561645723238,-1.0750201898976117,97.0,4.574710978503383,-0.27013028384563414,-0.011082682370078471,10.309278350515463,9.50363115219944,83.0,0.5420552044365403
00-0033856,2022,189,668.0,3,-37.12463744228285,39.0,0.0,0.0,16,-135.15618036707554,-0.7227603228185857,0.35294117647058826,22.22222222222222,2.770423529411766,4.125194610778442,Leonard Fournette,RB,1995-01-18,2017,1.0,4.0,1,27.619438740588638,2.1368711975353243,4.566218514856051,5,5.241747015059643,-0.19642665313377167,8.428610962301828,180.0,5.19295685089021,0.2719249205909062,0.04682561645723238,13.333333333333334,-45.55324840458468,9.0,-0.9946852434094919
00-0033893,2018,133,615.0,2,-22.122853489099516,22.0,2.0,2.0,11,19.0159666355828,0.14627666642756,0.3153846153846154,18.045112781954884,2.8634298245614023,3.9761138211382114,Dalvin Cook,RB,1995-08-10,2017,2.0,41.0,1,23.06091718001369,-2.4216503630396247,5.864390480809946,1,4.890349128221754,-0.16633724427894372,,,,,,,,,
00-0033893,2019,250,1135.0,13,5.277446347443999,60.0,3.0,2.0,14,92.62726582082666,0.38118216387171466,0.41975308641975306,24.0,2.8833506493506516,4.216264317180617,Dalvin Cook,RB,1995-08-10,2017,2.0,41.0,1,24.060232717316907,-1.4223348257364066,2.023036356502614,2,5.521460917862246,0.021109785389775995,-22.122853489099516,133.0,4.890349128221754,0.14627666642756,-0.16633724427894372,18.045112781954884,27.400299836543514,117.0,0.23490549744415468
00-0033893,2020,312,1557.0,16,12.994914752173084,91.0,4.0,2.0,14,170.78598955095003,0.5509225469385485,0.41935483870967744,30.76923076923077,2.8542533333333324,3.7388824662813094,Dalvin Cook,RB,1995-08-10,2017,2.0,41.0,1,25.062286105407257,-0.4202814376460573,0.17663648682983674,3,5.7430031878094825,0.04165036779542655,5.277446347443999,250.0,5.521460917862246,0.38118216387171466,0.021109785389775995,24.0,7.717468404729085,62.0,0.1697403830668338
00-0033893,2021,249,1159.0,6,-9.881772697699489,57.0,3.0,2.0,13,37.64034816493381,0.15553862878071822,0.38016528925619836,26.506024096385545,2.792434579439253,3.972441760138051,Dalvin Cook,RB,1995-08-10,2017,2.0,41.0,1,26.06160164271047,0.5790340996571572,0.3352804885657747,4,5.517452896464707,-0.03968583412730718,12.994914752173084,312.0,5.7430031878094825,0.5509225469385485,0.04165036779542655,30.76923076923077,-22.876687449872573,-63.0,-0.39538391815783025
00-0033893,2022,264,1173.0,8,-48.55650332735415,50.0,3.0,3.0,17,-20.764501037635,-0.08048256216137598,0.32170542635658916,18.939393939393938,2.911220779220779,4.008184143222509,Dalvin Cook,RB,1995-08-10,2017,2.0,41.0,1,27.06091718001369,1.5783496369603753,2.4911875764929485,5,5.575949103146316,-0.18392614896725057,-9.881772697699489,249.0,5.517452896464707,0.15553862878071822,-0.03968583412730718,26.506024096385545,-38.67473062965466,15.0,-0.2360211909420942
00-0033897,2017,178,626.0,4,-19.28390676539857,35.0,1.0,1.0,14,,0.09231268334676883,,24.719101123595504,2.88316,4.48132587859425,Joe Mixon,RB,1996-07-24,2017,2.0,48.0,0,21.10609171800137,-4.376475825051944,19.153540647264094,0,5.181783550292085,-0.10833655486178971,,,,,,,,,
00-0033897,2018,237,1168.0,8,-10.878546797610758,60.0,0.0,0.0,14,174.4073279401057,0.7485293044639729,0.39914163090128757,17.72151898734177,2.7535194174757285,3.482756849315068,Joe Mixon,RB,1996-07-24,2017,2.0,48.0,1,22.105407255304584,-3.3771602877487297,11.405211609147083,1,5.4680601411351315,-0.04590104134012978,-19.28390676539857,178.0,5.181783550292085,0.09231268334676883,-0.10833655486178971,24.719101123595504,8.405359967787811,59.0,0.6562166211172041
